protocol_mode,transaction_id,I_ac,logical_download_id,true_device_id,mno,profile_id
aura_rsp,B2BEEDE38D26BF100351B956AF2653E0,IAC-3D6EDB83FE15F6E82B2E54288D67B685,D0180-M03,Device-0180,MNO-C,PROFILE-e478f38cb6f44e37717a
standard_rsp,8E9DAFE0A622BACB65E42F2D762DD82A,MID-6A8B6D5627146CDFB518D828A8365C1F,D0226-M04,Device-0226,MNO-D,PROFILE-67af6333a4dcd14047c5
aura_rsp,97620CADE7CF4D07EF2A329F1329606D,IAC-1A6BCBB1C835AEDC0ACFB1F8377F4B3B,D0226-M04,Device-0226,MNO-D,PROFILE-67af6333a4dcd14047c5
standard_rsp,0680C0E752EC80F44ED730F1134C8D1E,MID-5F31BBAF9F5486FB680AD841011CCE0C,D0075-M04,Device-0075,MNO-D,PROFILE-ab3c6a1978e261edd548
aura_rsp,732C6AC619749EBD9A48C6E034E05BAF,IAC-F2D9C9D910CC85B82716BEED625F8513,D0075-M04,Device-0075,MNO-D,PROFILE-ab3c6a1978e261edd548
standard_rsp,5C4B323B75DA89109018CB3DA73208C1,MID-A98AB6F5F1962169214F60C82853D41C,D0158-M01,Device-0158,MNO-A,PROFILE-eb161bbc1444523f475b
aura_rsp,553835F5D1F191170171A4E4E4EB0967,IAC-62D15E3D07DACBCF792815E94C980885,D0158-M01,Device-0158,MNO-A,PROFILE-eb161bbc1444523f475b
standard_rsp,FBBFEE959462A39C0FF75199F789E9CC,MID-ABF54B5C7E72D3855EFEEB1BB33C871C,D0178-M04,Device-0178,MNO-D,PROFILE-fbd9b16c3aaca1aea6a7
aura_rsp,68CC76FCC26792DEAD41FFA82C47AE2A,IAC-2ABE22368C8AAD0AA647CB1E8A2FD747,D0178-M04,Device-0178,MNO-D,PROFILE-fbd9b16c3aaca1aea6a7
standard_rsp,5A774619DF4262A5AB53FCFD547065C8,MID-9A387EB227BE2C2FCFB0EFA72BF87314,D0146-M01,Device-0146,MNO-A,PROFILE-c601a1de52c609daf566
aura_rsp,30C6FC62265F9F7AD4A1EFBB0AB5626E,IAC-B76479ABE965F6753519504AFAD4846B,D0146-M01,Device-0146,MNO-A,PROFILE-c601a1de52c609daf566
standard_rsp,C9E06DB09BCC2E174CC15C90DB41C1AB,MID-E0941B19351446689D212F6355571EF6,D0071-M01,Device-0071,MNO-A,PROFILE-c1f3983778e9b7224cc1
aura_rsp,96C54F327D71D6D8BAB8CCBE67095583,IAC-44B98CC899165270D78944B3FEECA25E,D0071-M01,Device-0071,MNO-A,PROFILE-c1f3983778e9b7224cc1
standard_rsp,C69CE118930D7CD1E4DB7F15FD9D16D2,MID-37311E4AF9E790783FEDC26FFD3CE285,D0122-M03,Device-0122,MNO-C,PROFILE-77638517f9f3e21637c4
aura_rsp,1821A1C28C098BAFA67BEE8A100482A1,IAC-EC1E7193108D93D6EB3F8125A5F84209,D0122-M03,Device-0122,MNO-C,PROFILE-77638517f9f3e21637c4
standard_rsp,3EDB3EF699196F0613AB1E7546AB5684,MID-5A297CEF522DF9B9A8E69324279DEC76,D0133-M02,Device-0133,MNO-B,PROFILE-5f5545e767edfa3d4b22
aura_rsp,6BC677D7CE69E4A1A67C465C99F9C166,IAC-FDB7DD33F43313A0290C043B6CBAD46A,D0133-M02,Device-0133,MNO-B,PROFILE-5f5545e767edfa3d4b22
standard_rsp,6E4F82897323DC6CB45FE5CCBBBC4761,MID-30FED1E3E41E386FFCAB32BF4E72ECB8,D0229-M02,Device-0229,MNO-B,PROFILE-b226d88e03c27eba0a25
aura_rsp,A0C0934A4DBAFDB06C9A7616CE16E391,IAC-468D6E6EDBF7672C3E57CE62CF2B495D,D0229-M02,Device-0229,MNO-B,PROFILE-b226d88e03c27eba0a25
standard_rsp,1B9A8023720838FC337C7D5134F8B66B,MID-9CAC82CB11DA2D71706ED368A8B9F1BD,D0239-M04,Device-0239,MNO-D,PROFILE-4e174c46c889074563e8
aura_rsp,538191F7782988F513BC7E46F46985F7,IAC-33B4B85C6CA92A6336648AB53DF783EA,D0239-M04,Device-0239,MNO-D,PROFILE-4e174c46c889074563e8
standard_rsp,F261574D36B2141100B6993E12015A15,MID-1241B071A545EA22C36C2670A395975B,D0082-M03,Device-0082,MNO-C,PROFILE-55d49d3e2e58abb220b2
aura_rsp,8AEBBEC1383DE4B11371CB01E80EA3F0,IAC-04A91D4FC52E87C6D0A6628F739743ED,D0082-M03,Device-0082,MNO-C,PROFILE-55d49d3e2e58abb220b2
standard_rsp,08E0EFAF201F121CA5FD56823C22ECB5,MID-8E6A9E007B10D3E6B70B86BF610D1FDC,D0211-M02,Device-0211,MNO-B,PROFILE-264a00683b64629d08a7
aura_rsp,EA95760572464D911999370BF2C16A77,IAC-AF37A8FA4AC8BDB18FF8B0D5A051C9CC,D0211-M02,Device-0211,MNO-B,PROFILE-264a00683b64629d08a7
standard_rsp,292A32C695550FA6A4D3C8FB77279123,MID-50CDD90BE78953C958C162C6EB899BF3,D0039-M04,Device-0039,MNO-D,PROFILE-e9f1287b8f7630ba7ad3
aura_rsp,259E637484004BC79398D5770DB1C7B4,IAC-19B0CC2BB88A4389762BA8216D354F19,D0039-M04,Device-0039,MNO-D,PROFILE-e9f1287b8f7630ba7ad3
standard_rsp,0016636E14858168BC1A8EFEA09000E8,MID-FF756D4B06E54D356064FECEC02DEA3A,D0069-M02,Device-0069,MNO-B,PROFILE-6deae58425ed6cf86b57
aura_rsp,850F1C6CC7E801357D0EFAF738CD6AA7,IAC-CBDB9245D6996AD38CDBD4FE722547C9,D0069-M02,Device-0069,MNO-B,PROFILE-6deae58425ed6cf86b57
standard_rsp,E4D9EBFE31F0B811BD6E8D9F589232ED,MID-72FCDCAFD762516B6A71213308D49464,D0043-M04,Device-0043,MNO-D,PROFILE-15d0e190a07d82e06ff3
aura_rsp,20885426780992FC7DAD1C91B071FFB2,IAC-3BF2FFF3530F4437A81D2DE25C653C7B,D0043-M04,Device-0043,MNO-D,PROFILE-15d0e190a07d82e06ff3
standard_rsp,6D22FE46FADF8000B677CC61CF6F394C,MID-E3D58C87B94AD64C65662012D48EFF42,D0037-M03,Device-0037,MNO-C,PROFILE-fb156f4ca1f9c5344c57
aura_rsp,33CC9B384818EE232F44F4CF3763B115,IAC-0BCE49C08F9D607DD1D126B576A2B975,D0037-M03,Device-0037,MNO-C,PROFILE-fb156f4ca1f9c5344c57
standard_rsp,E6886D426580DBA2CD78CF8B21195725,MID-30C625C8FAC46198DEE9A4CE077AC2BB,D0051-M02,Device-0051,MNO-B,PROFILE-d5eff93f69a25facf467
aura_rsp,814C3AA23DDE69A170B9B623A0932B04,IAC-B51E3665190D7EE0720ECE64CECE2212,D0051-M02,Device-0051,MNO-B,PROFILE-d5eff93f69a25facf467
standard_rsp,6EF5937A7E0F5286F92B94D22F770383,MID-5A3B959D3EE7EA4FBC10AAD3425F9716,D0005-M03,Device-0005,MNO-C,PROFILE-9449b834aca80c11a2db
aura_rsp,90B99846FEB804CBB559B5D37D10D333,IAC-22D80AB26BBE6B0DCB62BA691C97655A,D0005-M03,Device-0005,MNO-C,PROFILE-9449b834aca80c11a2db
standard_rsp,769B2D9F8ADFD991B9BA764CA99ADBD3,MID-1339B6E742729E25AFC6B31E770C572C,D0215-M02,Device-0215,MNO-B,PROFILE-c0dc8ed4a0abf2c5cfc4
aura_rsp,84F0A20580ECC06558AC89A06DA9BC7E,IAC-ADB1479AFFE8FF300214BE3C98547F50,D0215-M02,Device-0215,MNO-B,PROFILE-c0dc8ed4a0abf2c5cfc4
standard_rsp,DB0045D1577A99773A558A0339CF958E,MID-8FC3EFC77382175FF851609A2BE2DB15,D0200-M03,Device-0200,MNO-C,PROFILE-31f9239e81327edc3510
aura_rsp,B8E5828D8748037BA7E5FDC09C3B42F0,IAC-EF55D6BE705F024E014F274129CD3B3D,D0200-M03,Device-0200,MNO-C,PROFILE-31f9239e81327edc3510
standard_rsp,A16E5591ED732943A9CF077E91E6438B,MID-C4A41FAE09C727CD9CE873018066AD25,D0133-M04,Device-0133,MNO-D,PROFILE-d27cf2809773ca71d632
aura_rsp,663A9DC63FBF3073E531BDBAD1C28066,IAC-A5EEF08335DF58C040480439CA79F20B,D0133-M04,Device-0133,MNO-D,PROFILE-d27cf2809773ca71d632
standard_rsp,FF61300A966F9A1D92DE882368EB9B10,MID-49FD04ACAF89800DEAB364AB2B61129D,D0091-M04,Device-0091,MNO-D,PROFILE-f40bd59677e181addf4e
aura_rsp,BEBCCCF2950798BC89109C90A3E32BD7,IAC-80271360EC386BABD5910813394B03C9,D0091-M04,Device-0091,MNO-D,PROFILE-f40bd59677e181addf4e
standard_rsp,41A6F182186B5EB26F97925D9D988EF8,MID-EFD1026E963575F9C35FA406758E9567,D0212-M03,Device-0212,MNO-C,PROFILE-b5ad55907826c8ccfb09
aura_rsp,AF535864C8A23F2CCCBD3D71708E7E75,IAC-DF11C151A054BA01964D02AE87426B68,D0212-M03,Device-0212,MNO-C,PROFILE-b5ad55907826c8ccfb09
standard_rsp,0BC27DBEBA042FE7E362CCF4C8887831,MID-376DB95C3C40CC889132E753F347A2BF,D0130-M02,Device-0130,MNO-B,PROFILE-6c5487ff3102347ba048
aura_rsp,6D1859CA82C8B0C7DD27B299346B609E,IAC-926EB0E23CD47FEF2A3652A26049B2A6,D0130-M02,Device-0130,MNO-B,PROFILE-6c5487ff3102347ba048
standard_rsp,9BB3AF3E5BF48FAECCE1026814BAD7EB,MID-7C89766850A1008A792011949EAC4831,D0034-M04,Device-0034,MNO-D,PROFILE-e157c4781743bdd3e1fc
aura_rsp,E795FFA5728DBF4EB6936A6C9F1472F1,IAC-ABFFF6118E645439E8EF4312B2785B84,D0034-M04,Device-0034,MNO-D,PROFILE-e157c4781743bdd3e1fc
standard_rsp,DB11EB9EC310AB031F42F46F4AED9F6A,MID-F9FF3BD5D2A8208E6E9F47E9F9C76119,D0104-M04,Device-0104,MNO-D,PROFILE-82a66ee807c548747395
aura_rsp,0FC6F9E586862710907CA2DEF5BF4601,IAC-CCBEC8C8CDB876977654292177F921B1,D0104-M04,Device-0104,MNO-D,PROFILE-82a66ee807c548747395
standard_rsp,FBE26BAECEE6A6DF5782D03C9436B714,MID-F03B3CDBA54A9A4198693EA10B6770BC,D0031-M01,Device-0031,MNO-A,PROFILE-875037c8534ba569483c
aura_rsp,254DB306A67F0786626C02A71072B4C3,IAC-9EED09DBFDD5685A21B8B564D79ED461,D0031-M01,Device-0031,MNO-A,PROFILE-875037c8534ba569483c
standard_rsp,03AA4EA9A6AF5F75A1872ACB983C404A,MID-263141C456A8CB5F28144C1FABBB187F,D0111-M02,Device-0111,MNO-B,PROFILE-5633030c7a0f25d94e03
aura_rsp,31787CAC945E7DDD51666D02B1F8A105,IAC-2DAA160E76A924B4CCA339B95B1C4C51,D0111-M02,Device-0111,MNO-B,PROFILE-5633030c7a0f25d94e03
standard_rsp,7648FEABD915FAED65B78971014FCD42,MID-7B4851DB1BCF177D5784D2F9D83A6ABB,D0194-M04,Device-0194,MNO-D,PROFILE-32a63ae8efd8560d030e
aura_rsp,1081B7D575F899FEF266E3C11EF2B00B,IAC-FB4383E17D286E4F51528259E4BD0107,D0194-M04,Device-0194,MNO-D,PROFILE-32a63ae8efd8560d030e
standard_rsp,0E8C4F915E891E8F9264598B5A0250E4,MID-44D51B3579CFE63628AC65FEF2417804,D0170-M01,Device-0170,MNO-A,PROFILE-adf0458d9fa8cedd0758
aura_rsp,760D305D3EC4DC4D28D322066E43F690,IAC-8ABC1747DAC6D96509872BA8D0D2A5AC,D0170-M01,Device-0170,MNO-A,PROFILE-adf0458d9fa8cedd0758
standard_rsp,9C7ECFA613429436D7A7CCBEA4FEE4F7,MID-0869BFA44FFD59AB97E509540F649A89,D0206-M03,Device-0206,MNO-C,PROFILE-ce70c6cb11ad89b3bd65
aura_rsp,682BC20AD6790680687299A55365A18C,IAC-5EE460EA0168724AE383BDE58A679240,D0206-M03,Device-0206,MNO-C,PROFILE-ce70c6cb11ad89b3bd65
standard_rsp,29E1BCA51C2413EEC4E1CA7900D310E2,MID-5D55503C0692E9CAED8673779E9E31BC,D0061-M02,Device-0061,MNO-B,PROFILE-a8cd6cc134dbe98caf1f
aura_rsp,1BECD6E17B65911623791DA4BBF22E57,IAC-023351B3F0F60C5366726E55E0A95643,D0061-M02,Device-0061,MNO-B,PROFILE-a8cd6cc134dbe98caf1f
standard_rsp,86C7864DE2FF6E343929033E97BD50C9,MID-A268DEAC2B3D90F335121A2604092A24,D0091-M01,Device-0091,MNO-A,PROFILE-3f6b204399753565b484
aura_rsp,BF03E49F2C2A8613E04311CFFEFA1687,IAC-99041B15A13CFB032B4735B8D3AD3332,D0091-M01,Device-0091,MNO-A,PROFILE-3f6b204399753565b484
standard_rsp,F17409DB5D968B53FAD9D6AA9F170F86,MID-291C38C55D532DCDA0765D9A4B8E7A7E,D0213-M01,Device-0213,MNO-A,PROFILE-27815d9fc3c0c09c7bfb
aura_rsp,4B88D7662B3669E1B8D1B4A10C4E461C,IAC-E5473A6DF0002588FC8D91CD7E72C0B4,D0213-M01,Device-0213,MNO-A,PROFILE-27815d9fc3c0c09c7bfb
standard_rsp,1FE1468087241211B78AB833ABCF1129,MID-C5BB76246B4EB306F5BD9A7EF1221C42,D0197-M01,Device-0197,MNO-A,PROFILE-dffdc221f5d6c31558b2
aura_rsp,966771BBF83A8051EF323CD0AF2FFCC7,IAC-9E50FDF3CDE7B352F275AA9332456BC7,D0197-M01,Device-0197,MNO-A,PROFILE-dffdc221f5d6c31558b2
standard_rsp,45DF81C0929626959E8E758CA135132F,MID-0B168C3AA98037EC028C4EB3798EAB26,D0108-M03,Device-0108,MNO-C,PROFILE-a7894e80e9a9549fdfb4
aura_rsp,190225A4214FCF7144180FED4AB9CFEC,IAC-AEAC426F8C87EA0D28651AE3091CA69F,D0108-M03,Device-0108,MNO-C,PROFILE-a7894e80e9a9549fdfb4
standard_rsp,E52EAC1ABF2372C7B284039781F662CF,MID-4F65F2830B1562260E1C4F2CBBBFCFC6,D0047-M03,Device-0047,MNO-C,PROFILE-595766a10147287d4d75
aura_rsp,B71BAA0A96CECEC0111F0D1A7FFF4C55,IAC-F3E380E015F7E3BA1A9455B95310EB0A,D0047-M03,Device-0047,MNO-C,PROFILE-595766a10147287d4d75
standard_rsp,EB550965A81E245D9718EA070873313E,MID-339ABED17062D3803E2071A3C6E33B77,D0057-M02,Device-0057,MNO-B,PROFILE-eac733105d25b2dc8814
aura_rsp,40074CF07E491A9B82396F959FC4473A,IAC-CB96EB11CC8E26C715AF88DA26D3B79C,D0057-M02,Device-0057,MNO-B,PROFILE-eac733105d25b2dc8814
standard_rsp,F185659917A44307B1395D73D689A06C,MID-5BA93D20978E5367A3C81AA1D850CDCC,D0142-M04,Device-0142,MNO-D,PROFILE-68a93f6682c27bb2c554
aura_rsp,5B592D4729AB30D9BDA9041E0853243F,IAC-8A91734338387AD170B54A266C1C0B71,D0142-M04,Device-0142,MNO-D,PROFILE-68a93f6682c27bb2c554
standard_rsp,7EB46E803EE53327FDB87A6494719493,MID-156E5AA52A367682EB14EB9A9A71C50F,D0044-M04,Device-0044,MNO-D,PROFILE-417624e0c87018d6391b
aura_rsp,319E70A4AB028E11B321D4F06CE61C7D,IAC-8323F65A3C23E503057B7D5ADEC0E5E5,D0044-M04,Device-0044,MNO-D,PROFILE-417624e0c87018d6391b
standard_rsp,716CA63115FD6C8BF410824906D2F90A,MID-CF652B3D3AEFF33BE6A114323A90FC7B,D0038-M02,Device-0038,MNO-B,PROFILE-8fe9dd5fc01dd74a5f3a
aura_rsp,279C57E74ACBC24A715BB9E30467ED3C,IAC-B0BD55A731DED920CD9CDD1C50BFD468,D0038-M02,Device-0038,MNO-B,PROFILE-8fe9dd5fc01dd74a5f3a
standard_rsp,09F65DEDE784504DBC08AFFE54A7F191,MID-BDB94B95F2CB3A4D4FAF283E8AC6E298,D0141-M02,Device-0141,MNO-B,PROFILE-5931953961405882532d
aura_rsp,C5BD01471458DD0F6875C2FA0C38BF7B,IAC-8E73EBC2FC6E71F0BB50724F646D43FF,D0141-M02,Device-0141,MNO-B,PROFILE-5931953961405882532d
standard_rsp,F9C0BE4DAB3118D9FCFF2A17505C6ECA,MID-266C63A70C25CBD7D943FA77D82ED20D,D0193-M02,Device-0193,MNO-B,PROFILE-6512c6154b3db043c664
aura_rsp,D2B4AE7C47C70A8EAB1B434394BD67D8,IAC-8135258AE47A22BA7AB2125E729909DE,D0193-M02,Device-0193,MNO-B,PROFILE-6512c6154b3db043c664
standard_rsp,E3CB6AFC25D9872BE85EACDDD0708B8E,MID-3351F31F71A271CC9BEEA3C950D3491E,D0040-M03,Device-0040,MNO-C,PROFILE-b771cfeeb701f5a361f2
aura_rsp,04B3883F6A5E9AFC7624A7886765370F,IAC-83C7F4BDC8A92B03E3A0071CC2403DA4,D0040-M03,Device-0040,MNO-C,PROFILE-b771cfeeb701f5a361f2
standard_rsp,B969DF3362BE52EC3166299169D24BC9,MID-4BDD096F66F409E169C23B59F638B2D9,D0051-M03,Device-0051,MNO-C,PROFILE-eb31a00a40e37f12b31f
aura_rsp,5FD75739411CD0046A0E77E53F52DAC0,IAC-C8427400407DD9B5C334C0753F4EFE1B,D0051-M03,Device-0051,MNO-C,PROFILE-eb31a00a40e37f12b31f
standard_rsp,8A4A916B3B2CCE9209D121DC35BE1FFA,MID-F8B569BD8B2F51843A07A24A99B1F792,D0023-M02,Device-0023,MNO-B,PROFILE-d43c36f60a086adc8876
aura_rsp,44102DDBDDA37EF5F3F1665DD3729D39,IAC-78A0C83CB47472C97511F61C930BE718,D0023-M02,Device-0023,MNO-B,PROFILE-d43c36f60a086adc8876
standard_rsp,9855559CD2DE4B3509712BF2B4F0E132,MID-3EC987BA07DFA0EC774A4391C1677787,D0162-M02,Device-0162,MNO-B,PROFILE-a89d8494c4c1a28ad5cc
aura_rsp,57F4957ED735BBC8FB24FB26AE68006B,IAC-3565F7CC780C4CA464A0ED2309386095,D0162-M02,Device-0162,MNO-B,PROFILE-a89d8494c4c1a28ad5cc
standard_rsp,946BD8018969BC36E2D818983ABB6FD8,MID-F4E182ECF542F3A430FBB828434B26E6,D0214-M02,Device-0214,MNO-B,PROFILE-810580eb84f597c5cb44
aura_rsp,20641C49A205389E099F7A384AF2B109,IAC-36E469E1FF8A82C0A2CD421E550E2279,D0214-M02,Device-0214,MNO-B,PROFILE-810580eb84f597c5cb44
standard_rsp,751E9BDA70705C715CBF0CE47F0304ED,MID-0D2297BE3AEDF6C38AF5953ED901F5DC,D0170-M02,Device-0170,MNO-B,PROFILE-6b7fcde029ec23d54926
aura_rsp,41A90D4DCDDE660356B8D4F887E882E8,IAC-4435C6DF56B0FF71749DAAF6735C6494,D0170-M02,Device-0170,MNO-B,PROFILE-6b7fcde029ec23d54926
standard_rsp,A96A0FF07E0B1F58396B23892F81359F,MID-89651A745986B2DDDA8C0CE4CAF00986,D0153-M02,Device-0153,MNO-B,PROFILE-bd5cb259f7bb948a2cee
aura_rsp,D09688C7300B09393C2F916B615CDB95,IAC-C39FFC25499CF46619937CD414C04DF7,D0153-M02,Device-0153,MNO-B,PROFILE-bd5cb259f7bb948a2cee
standard_rsp,D5EAA5D27DA0A050C4F7D95D18CF3604,MID-387EC3DCAC9E406BECCAAC3DC380FD4B,D0198-M02,Device-0198,MNO-B,PROFILE-f805455f527cfe9c36eb
aura_rsp,4785C8AA10472856157E193C9696B0DC,IAC-95A54778C8D65389587F56A638A25BE8,D0198-M02,Device-0198,MNO-B,PROFILE-f805455f527cfe9c36eb
standard_rsp,4CEB11BFBC0842B9FF6359F84FF9284D,MID-B3EF22E2D1719D55535B3A6732F835AD,D0168-M02,Device-0168,MNO-B,PROFILE-8b88adc30b000c85f5b4
aura_rsp,E1502D322EDC8F62765372462EE6F3E1,IAC-6114B8E923BF954B94714B1ADB6435B5,D0168-M02,Device-0168,MNO-B,PROFILE-8b88adc30b000c85f5b4
standard_rsp,2A38D4DD22F3862213AB866E203FAC1E,MID-1DB3C9D627E905C00D24E1E6E6B95695,D0021-M03,Device-0021,MNO-C,PROFILE-0c1bd132225059449620
aura_rsp,6616C9628200539479F4C57E7ED813D2,IAC-C356EE2AED82702C00B4809D35F09E53,D0021-M03,Device-0021,MNO-C,PROFILE-0c1bd132225059449620
standard_rsp,B0219F59E85B85160FDA1D0B5DA87576,MID-BACDC2CD1D47972DC6E9E847AEE363D5,D0041-M04,Device-0041,MNO-D,PROFILE-a200611f9b3222289eb7
aura_rsp,C21F0624AFDA8B2B38182CB6FD664204,IAC-D606766C50DCC97A15873CEDC1E122C7,D0041-M04,Device-0041,MNO-D,PROFILE-a200611f9b3222289eb7
standard_rsp,A893DC1FEBDFFF3DD24D2AAA3383D661,MID-0EA8EF7DEE7D43081F4C44696F9C8D87,D0250-M01,Device-0250,MNO-A,PROFILE-91297abcb02ac5fb3cff
aura_rsp,EA05E9369B1F99C04BA1E3CD05E28EE9,IAC-64D7EDB10578CDD44E1F2EF12B41E6C5,D0250-M01,Device-0250,MNO-A,PROFILE-91297abcb02ac5fb3cff
standard_rsp,289A46565873F2D7AA6815EBF5040380,MID-3ED06822BFB4B049AC588E10F06C1957,D0188-M04,Device-0188,MNO-D,PROFILE-83b40afb5eee8da88a05
aura_rsp,B55DB74093EDFB2867015E42825D457C,IAC-BDA047A26A18D4A4B6ECF299336DA583,D0188-M04,Device-0188,MNO-D,PROFILE-83b40afb5eee8da88a05
standard_rsp,FD7E1582B060F3C4B1982AA564F97780,MID-1F20DFA8CAB1C515459F889D374F3366,D0162-M01,Device-0162,MNO-A,PROFILE-b12185b1812b3d3e976a
aura_rsp,C1CE0A1D2449166C9D71CA3984A5A05F,IAC-42E67587CE4C273E07461F81DDFD6DCF,D0162-M01,Device-0162,MNO-A,PROFILE-b12185b1812b3d3e976a
standard_rsp,F4452EE71E5382AB26E78A7E33E22869,MID-59F571A2879F8197212A4E5B1D4756A7,D0099-M04,Device-0099,MNO-D,PROFILE-71689e9bd64782796a25
aura_rsp,06E18AE575816AB001680EE264321946,IAC-0B907B8FB42109A8FF99EAED43D21A6F,D0099-M04,Device-0099,MNO-D,PROFILE-71689e9bd64782796a25
standard_rsp,7B24F2D88BCA6611404BA80CBDE52DB1,MID-C0DDF11BED7B4B9418E74CCB568C7CF0,D0201-M01,Device-0201,MNO-A,PROFILE-f20217a81ac2b77ffb9a
aura_rsp,76391D4FFDA61B66D3EB9E8240678FB6,IAC-637A1FCCB4D36DE6381E7F9D88AB6C7B,D0201-M01,Device-0201,MNO-A,PROFILE-f20217a81ac2b77ffb9a
standard_rsp,6210105AA2F180719CF30B4EEF27CFF1,MID-5AB070689ABBF88A3FB7367E470BC964,D0231-M01,Device-0231,MNO-A,PROFILE-4e066013457da450abb7
aura_rsp,999BB7E88E9C12FF7A3A47298CC30DB1,IAC-6D56BE33CBE2E7C96EA3D56D4F9413BC,D0231-M01,Device-0231,MNO-A,PROFILE-4e066013457da450abb7
standard_rsp,40DA8A1A17DA582A48BFBE07675736EE,MID-4B86449FA9186703161C77643B192188,D0072-M01,Device-0072,MNO-A,PROFILE-5311e216f22f65069b58
aura_rsp,D37AE088759A1A1914055919FB51F38E,IAC-AF3BC497690301870477D07301B78876,D0072-M01,Device-0072,MNO-A,PROFILE-5311e216f22f65069b58
standard_rsp,B64ED1F94481CA006F842B391CC2C89F,MID-80221C6C7F34F32D485DC02D5BE15742,D0164-M02,Device-0164,MNO-B,PROFILE-b7d0989e31f561528323
aura_rsp,D55AC8603F140FF7D8AA752665FAFB63,IAC-8D24746DDCE4AFEF7E44969D582B9712,D0164-M02,Device-0164,MNO-B,PROFILE-b7d0989e31f561528323
standard_rsp,B37193D3DB45341436E023F5155C8828,MID-46E6F45472C7F18A46B83D12D5A731AC,D0231-M04,Device-0231,MNO-D,PROFILE-04415b09239478bd1be0
aura_rsp,5EBB7E6BF73E09ABDBDCC54D28416288,IAC-44FFF1BD693473470929E25236B75111,D0231-M04,Device-0231,MNO-D,PROFILE-04415b09239478bd1be0
standard_rsp,83EC2EAC801AB7E426FDA566CE6D3B84,MID-02FA16307A26FDEA6CCB94A4A0A34871,D0215-M03,Device-0215,MNO-C,PROFILE-107b723b68e91b168417
aura_rsp,72A891BBA5755C749D2AF5AC6C07361E,IAC-E175AD909D1509BD470C79BE60702ABE,D0215-M03,Device-0215,MNO-C,PROFILE-107b723b68e91b168417
standard_rsp,2DDAD19753B0D8B2E19C101E6B04FEC9,MID-539FAE2188391B95411C0C3AC5815034,D0037-M04,Device-0037,MNO-D,PROFILE-f67c97542f1819b4c3c7
aura_rsp,4E3202FFB5BBB9E21BE5316DEFF7728E,IAC-B5BFAF8CBB748CE8D6790ADAE78D87C8,D0037-M04,Device-0037,MNO-D,PROFILE-f67c97542f1819b4c3c7
standard_rsp,CE529B47D7DB018BA5F17480E765CA52,MID-CA18640CEA06F3BDD9F11B49DA5854CA,D0009-M01,Device-0009,MNO-A,PROFILE-1c75479ecb00ecfab8ce
aura_rsp,76C28609C876C2C385C8177D02823EE4,IAC-C5604C80363AF60EC3DFC5871766B703,D0009-M01,Device-0009,MNO-A,PROFILE-1c75479ecb00ecfab8ce
standard_rsp,0535F37175BABF22EBB9F245D2AE2EB0,MID-AEF76D5D409E025B8C7AB251BF2F83F9,D0119-M03,Device-0119,MNO-C,PROFILE-c737df6be381f69a7703
aura_rsp,D8B8F70EAE1F579B4EB9F3EDD2C4847F,IAC-08906805C63CED2C6A72B6C2F071DC49,D0119-M03,Device-0119,MNO-C,PROFILE-c737df6be381f69a7703
standard_rsp,5ABAE8607CC006A311E37D19E840FAE1,MID-4B16AE5A56CD7872150BEED5DA386CC3,D0145-M03,Device-0145,MNO-C,PROFILE-6956ecef74a63f37c670
aura_rsp,59CF6A1B7877C296228ED501C7EFD8D8,IAC-98A6CD62F85681E2545674FCBFD77D37,D0145-M03,Device-0145,MNO-C,PROFILE-6956ecef74a63f37c670
standard_rsp,0E264D4F5A25345CA4A25331DEC36E6D,MID-8137B3D1A55C748C13780648A5515E76,D0017-M01,Device-0017,MNO-A,PROFILE-73a17723be81d692a2cd
aura_rsp,0CE358D739AFA8488DFCA264F1F82F91,IAC-95127E2722461166E6EBEB5280BCE573,D0017-M01,Device-0017,MNO-A,PROFILE-73a17723be81d692a2cd
standard_rsp,E255DE16C443D1B90D7DD9CC4598490E,MID-9DEB8DBB807808291C4B48AC71271D3D,D0156-M04,Device-0156,MNO-D,PROFILE-29201c385904d6aa27bb
aura_rsp,BD005B166A2B21124433D99E19DACDED,IAC-DE3CECB48B48012A58E822C593AE5533,D0156-M04,Device-0156,MNO-D,PROFILE-29201c385904d6aa27bb
standard_rsp,6B870B2FCF4EE2D20A54AB4C814F336F,MID-4F82DAF88AE48B1D5D20F622C04FA0BF,D0001-M04,Device-0001,MNO-D,PROFILE-f524a52bbc71b6050fc6
aura_rsp,88069ACAF784E0A3B953FAEE591846A2,IAC-5ADC52F20B411887C68977B636465022,D0001-M04,Device-0001,MNO-D,PROFILE-f524a52bbc71b6050fc6
standard_rsp,5176DCD530B044853C62BC1694C99E9D,MID-63570D2EF5175CE28209B9AA1E752506,D0158-M04,Device-0158,MNO-D,PROFILE-bddc8458fb92f9249e1f
aura_rsp,42AA761CDC8B39B3D748CFF99A429B5C,IAC-D9BAFA84DE84B1451A59BEB4512F2269,D0158-M04,Device-0158,MNO-D,PROFILE-bddc8458fb92f9249e1f
standard_rsp,504E18461F5D5EEEB5CDCD7D215CA776,MID-4E669E12A81F9728DB0CF0B1BDC6DF3A,D0166-M01,Device-0166,MNO-A,PROFILE-fa8cc982f0a6e790c13b
